Gene ID	Gene name	Anatomical entity name	Expression	Call quality	Expression score	class
ENSG00000164032	H2AZ1	frontal cortex	present	gold quality	98.66	variant
ENSG00000164032	H2AZ1	frontal cortex	present	gold quality	97.96	variant
ENSG00000164032	H2AZ1	frontal cortex	present	gold quality	98.29	variant
ENSG00000164032	H2AZ1	frontal cortex	present	gold quality	97.94	variant
ENSG00000164032	H2AZ1	frontal cortex	present	gold quality	98.29	variant
ENSG00000164032	H2AZ1	frontal cortex	present	gold quality	98.1	variant
ENSG00000164032	H2AZ1	frontal cortex	present	gold quality	97.87	variant
ENSG00000164032	H2AZ1	frontal cortex	present	gold quality	98.57	variant
ENSG00000164032	H2AZ1	temporal lobe	present	gold quality	96.4	variant
ENSG00000164032	H2AZ1	temporal lobe	present	gold quality	96.81	variant
ENSG00000164032	H2AZ1	temporal lobe	present	gold quality	97.64	variant
ENSG00000164032	H2AZ1	temporal lobe	present	gold quality	97.13	variant
ENSG00000164032	H2AZ1	temporal lobe	present	gold quality	96.48	variant
ENSG00000164032	H2AZ1	temporal lobe	present	gold quality	97.66	variant
ENSG00000164032	H2AZ1	temporal lobe	present	gold quality	97.76	variant
ENSG00000164032	H2AZ1	temporal lobe	present	gold quality	94.28	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.11	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.79	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	95.36	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.43	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.06	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.45	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.74	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.55	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.6	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.05	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	96.76	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.36	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.36	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	97.83	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.53	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	98.56	variant
ENSG00000164032	H2AZ1	cerebellum	present	gold quality	97.69	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	99.36	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	99.0	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	97.97	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	98.84	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	98.43	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	97.93	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	98.47	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	98.66	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	98.42	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	98.19	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	98.08	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	98.44	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	98.19	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	97.46	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	97.47	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	97.1	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	97.59	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	97.4	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	97.79	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	97.91	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	98.16	variant
ENSG00000164032	H2AZ1	lung	present	gold quality	99.02	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.94	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.83	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.68	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.61	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.93	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.61	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.75	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.67	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.76	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.73	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.63	variant
ENSG00000164032	H2AZ1	spleen	present	gold quality	98.7	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	99.52	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	96.93	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	95.0	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	94.72	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	96.21	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	95.43	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	95.63	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	94.21	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	95.17	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	95.35	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	96.94	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	96.85	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	90.24	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	93.57	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	94.38	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	93.91	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	99.49	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	94.36	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	94.38	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	98.97	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	95.1	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	95.21	variant
ENSG00000164032	H2AZ1	liver	present	gold quality	96.6	variant
ENSG00000164032	H2AZ1	cerebellar cortex	present	gold quality	98.64	variant
ENSG00000164032	H2AZ1	cerebellar cortex	present	gold quality	98.38	variant
ENSG00000164032	H2AZ1	cerebellar cortex	present	gold quality	98.72	variant
ENSG00000164032	H2AZ1	thymus	present	gold quality	99.07	variant
ENSG00000164032	H2AZ1	thymus	present	gold quality	99.87	variant
ENSG00000164032	H2AZ1	thymus	present	gold quality	99.72	variant
ENSG00000164032	H2AZ1	thymus	present	gold quality	99.63	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.5	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.57	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.48	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.71	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.59	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.62	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.58	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.07	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.54	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.47	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.6	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.55	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.76	variant
ENSG00000164032	H2AZ1	bone marrow	present	gold quality	99.63	variant
ENSG00000164032	H2AZ1	primary visual cortex	present	gold quality	96.15	variant
ENSG00000164032	H2AZ1	primary visual cortex	present	gold quality	97.25	variant
ENSG00000164032	H2AZ1	primary visual cortex	present	gold quality	98.94	variant
ENSG00000164032	H2AZ1	primary visual cortex	present	gold quality	97.38	variant
ENSG00000164032	H2AZ1	primary visual cortex	present	gold quality	97.0	variant
ENSG00000164032	H2AZ1	primary visual cortex	present	gold quality	99.16	variant
ENSG00000164032	H2AZ1	primary visual cortex	present	gold quality	98.7	variant
ENSG00000164032	H2AZ1	primary visual cortex	present	gold quality	98.39	variant
ENSG00000164032	H2AZ1	primary visual cortex	present	gold quality	97.8	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.9	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.79	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.37	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	98.24	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.62	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	98.08	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.61	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	98.19	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	98.41	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.54	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	96.75	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.5	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	98.94	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	98.53	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.31	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	96.38	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	99.29	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	98.13	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	95.82	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.42	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	98.73	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	96.12	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.23	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	97.95	variant
ENSG00000164032	H2AZ1	superior frontal gyrus	present	gold quality	96.34	variant
ENSG00000164032	H2AZ1	hindlimb stylopod muscle	present	gold quality	96.68	variant
ENSG00000164032	H2AZ1	hindlimb stylopod muscle	present	gold quality	96.3	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.1	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.52	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.45	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.62	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.6	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.89	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.05	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.74	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.78	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.54	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	97.74	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.49	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	97.19	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.25	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.52	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.57	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.34	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.43	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	97.64	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.47	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.13	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.22	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.2	variant
ENSG00000164032	H2AZ1	dorsolateral prefrontal cortex	present	gold quality	98.0	variant
ENSG00000164032	H2AZ1	Brodmann (1909) area 10	present	gold quality	88.93	variant
ENSG00000164508	H2AC1	adult mammalian kidney	present	gold quality	55.09	clustered
ENSG00000164508	H2AC1	adult mammalian kidney	present	gold quality	46.42	clustered
ENSG00000164508	H2AC1	adult mammalian kidney	present	gold quality	34.29	clustered
ENSG00000164508	H2AC1	adult mammalian kidney	present	gold quality	49.21	clustered
ENSG00000164508	H2AC1	adult mammalian kidney	present	gold quality	58.25	clustered
ENSG00000164508	H2AC1	adult mammalian kidney	present	gold quality	38.11	clustered
ENSG00000164508	H2AC1	multicellular organism	present	gold quality	23.16	clustered
ENSG00000164508	H2AC1	testis	present	gold quality	70.04	clustered
ENSG00000164508	H2AC1	testis	present	gold quality	70.75	clustered
ENSG00000164508	H2AC1	testis	present	gold quality	82.91	clustered
ENSG00000164508	H2AC1	testis	present	gold quality	80.64	clustered
ENSG00000164508	H2AC1	testis	present	gold quality	78.95	clustered
ENSG00000164508	H2AC1	testis	present	gold quality	72.58	clustered
ENSG00000164508	H2AC1	testis	present	gold quality	70.42	clustered
ENSG00000164508	H2AC1	testis	present	gold quality	68.75	clustered
ENSG00000164508	H2AC1	cortex of kidney	present	gold quality	30.56	clustered
ENSG00000164508	H2AC1	lung	present	gold quality	31.87	clustered
ENSG00000164508	H2AC1	lung	present	gold quality	21.37	clustered
ENSG00000164508	H2AC1	lung	present	gold quality	20.69	clustered
ENSG00000164508	H2AC1	liver	present	gold quality	33.19	clustered
ENSG00000164508	H2AC1	liver	present	gold quality	53.51	clustered
ENSG00000164508	H2AC1	liver	present	gold quality	40.84	clustered
ENSG00000164508	H2AC1	liver	present	gold quality	38.94	clustered
ENSG00000164508	H2AC1	liver	present	gold quality	40.05	clustered
ENSG00000164508	H2AC1	liver	present	gold quality	37.42	clustered
ENSG00000164508	H2AC1	liver	present	gold quality	39.7	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	88.36	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	85.23	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	88.51	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	84.68	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	86.68	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	88.12	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	89.67	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	87.66	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	88.81	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	85.9	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	82.43	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	94.38	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	86.95	clustered
ENSG00000180573	H2AC6	pituitary gland	present	gold quality	86.97	clustered
ENSG00000180573	H2AC6	lymph node	present	gold quality	79.46	clustered
ENSG00000180573	H2AC6	lymph node	present	gold quality	76.1	clustered
ENSG00000180573	H2AC6	lymph node	present	gold quality	78.53	clustered
ENSG00000180573	H2AC6	lymph node	present	gold quality	96.84	clustered
ENSG00000180573	H2AC6	lymph node	present	gold quality	90.31	clustered
ENSG00000180573	H2AC6	lymph node	present	gold quality	83.04	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	81.88	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	88.34	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	94.32	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	92.14	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	93.94	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	90.86	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	92.29	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	89.46	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	89.52	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	92.24	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	89.18	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	89.19	clustered
ENSG00000180573	H2AC6	adult mammalian kidney	present	gold quality	90.34	clustered
ENSG00000180573	H2AC6	prefrontal cortex	present	gold quality	81.29	clustered
ENSG00000180573	H2AC6	prefrontal cortex	present	gold quality	82.95	clustered
ENSG00000180573	H2AC6	prefrontal cortex	present	gold quality	87.42	clustered
ENSG00000180573	H2AC6	prefrontal cortex	present	gold quality	72.39	clustered
ENSG00000180573	H2AC6	prefrontal cortex	present	gold quality	85.91	clustered
ENSG00000180573	H2AC6	prefrontal cortex	present	gold quality	79.96	clustered
ENSG00000180573	H2AC6	prefrontal cortex	present	gold quality	83.7	clustered
ENSG00000180573	H2AC6	prefrontal cortex	present	gold quality	81.88	clustered
ENSG00000180573	H2AC6	prefrontal cortex	present	gold quality	81.43	clustered
ENSG00000180573	H2AC6	multicellular organism	present	gold quality	85.35	clustered
ENSG00000180573	H2AC6	testis	present	gold quality	96.64	clustered
