species	species_slug	gene_id	gene_name	anatomical_entity_name	expression	call_quality	expression_score	affymetrix_expression_score	est_expression_score	in_situ_hybridization_expression_score	rna_seq_expression_score	single_cell_rna_seq_expression_score	active_sources	active_source_count	source_class	heatmap_qualifying	overall_equals_rnaseq_score
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	thyroid gland	present	silver quality	31.06				31.06		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	thyroid gland	present	silver quality	36.18				36.18		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	thyroid gland	present	gold quality	32.46				32.46		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	thyroid gland	present	gold quality	31.32				31.32		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	lung	present	gold quality	97.84				97.84		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	lung	present	gold quality	96.90				96.90		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	lung	present	gold quality	55.06				55.06		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	lung	present	gold quality	60.52				60.52		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	lung	present	gold quality	50.54				50.54		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	lung	present	gold quality	46.68				46.68		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	lung	present	gold quality	38.46				38.46		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	present	silver quality	29.24				29.24		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	absent	gold quality	20.99				20.99		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	present	silver quality	39.24				39.24		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	present	silver quality	29.24				29.24		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	present	silver quality	31.42				31.42		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	absent	silver quality	29.68				29.68		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	absent	gold quality	28.82				28.82		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	present	silver quality	27.62				27.62		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	absent	gold quality	26.83				26.83		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	present	silver quality	29.60				29.60		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	present	gold quality	31.70				31.70		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	present	silver quality	29.66				29.66		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	absent	gold quality	23.37				23.37		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	heart left ventricle	absent	gold quality	28.57				28.57		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	apex of heart	absent	gold quality	20.28				20.28		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	present	gold quality	43.00				43.00		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	present	silver quality	34.63				34.63		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	absent	gold quality	18.36				18.36		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	absent	gold quality	27.38				27.38		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	present	gold quality	38.70				38.70		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	present	gold quality	30.64				30.64		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	present	gold quality	42.91				42.91		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	present	silver quality	31.34				31.34		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	absent	silver quality	32.69				32.69		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	present	silver quality	35.49				35.49		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	spleen	present	gold quality	33.74				33.74		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	liver	present	gold quality	55.63				55.63		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	liver	absent	gold quality	29.69				29.69		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	liver	present	gold quality	42.57				42.57		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	liver	absent	gold quality	20.39				20.39		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	liver	present	gold quality	45.52				45.52		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	liver	present	gold quality	39.96				39.96		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	liver	present	gold quality	44.36				44.36		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	liver	present	gold quality	40.74				40.74		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	liver	present	gold quality	37.42				37.42		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	liver	present	gold quality	56.30				56.30		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine	present	gold quality	38.26				38.26		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine	present	gold quality	35.53				35.53		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	gall bladder	absent	gold quality	25.98				25.98		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	kidney	present	gold quality	92.93				92.93		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	kidney	present	gold quality	96.47				96.47		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	kidney	present	gold quality	98.42				98.42		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	kidney	present	gold quality	46.74				46.74		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	duodenum	absent	gold quality	28.14				28.14		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right ovary	present	gold quality	35.54				35.54		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right ovary	present	gold quality	46.80				46.80		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right ovary	present	silver quality	33.17				33.17		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right ovary	present	gold quality	43.83				43.83		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right ovary	absent	silver quality	36.10				36.10		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	left ovary	present	gold quality	43.80				43.80		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	left ovary	present	gold quality	48.77				48.77		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	left ovary	present	gold quality	42.10				42.10		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	left ovary	present	gold quality	39.53				39.53		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	left ovary	present	gold quality	43.39				43.39		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar cortex	present	gold quality	36.80				36.80		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar cortex	present	gold quality	35.32				35.32		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right lung	present	silver quality	41.94				41.94		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right lung	absent	silver quality	35.61				35.61		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	gold quality	43.51				43.51		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	gold quality	33.73				33.73		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	silver quality	43.69				43.69		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	gold quality	32.10				32.10		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	gold quality	40.68				40.68		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	gold quality	43.19				43.19		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	gold quality	42.95				42.95		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	gold quality	39.12				39.12		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	gold quality	36.60				36.60		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	gold quality	39.38				39.38		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	absent	gold quality	17.24				17.24		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	subcutaneous adipose tissue	present	gold quality	49.25				49.25		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	adenohypophysis	absent	silver quality	32.00				32.00		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	adenohypophysis	absent	silver quality	34.63				34.63		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	adenohypophysis	present	gold quality	41.25				41.25		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	adenohypophysis	absent	gold quality	17.31				17.31		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	adenohypophysis	present	silver quality	33.43				33.43		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	adenohypophysis	absent	gold quality	16.06				16.06		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar hemisphere	absent	silver quality	39.39				39.39		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar hemisphere	absent	gold quality	35.87				35.87		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar hemisphere	absent	gold quality	32.35				32.35		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar hemisphere	absent	gold quality	30.92				30.92		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar hemisphere	absent	silver quality	34.16				34.16		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar hemisphere	present	gold quality	38.89				38.89		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar hemisphere	present	gold quality	36.22				36.22		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar hemisphere	present	silver quality	35.55				35.55		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar hemisphere	present	gold quality	33.50				33.50		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	cerebellar hemisphere	present	silver quality	40.41				40.41		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	popliteal artery	present	gold quality	40.43				40.43		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	corpus callosum	present	gold quality	92.34				92.34		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	corpus callosum	present	gold quality	87.21				87.21		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	corpus callosum	present	gold quality	88.66				88.66		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	corpus callosum	present	gold quality	88.25				88.25		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	descending thoracic aorta	present	gold quality	51.19				51.19		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	descending thoracic aorta	absent	gold quality	27.61				27.61		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	descending thoracic aorta	present	gold quality	45.88				45.88		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	prostate gland	present	silver quality	33.06				33.06		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	prostate gland	present	gold quality	40.64				40.64		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	prostate gland	present	gold quality	32.28				32.28		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	prostate gland	present	gold quality	33.71				33.71		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	prostate gland	present	gold quality	33.57				33.57		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	prostate gland	absent	gold quality	22.98				22.98		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	prostate gland	present	gold quality	32.01				32.01		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	prostate gland	present	gold quality	37.12				37.12		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	prostate gland	present	gold quality	34.57				34.57		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	adrenal gland	present	gold quality	60.80				60.80		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	adrenal gland	present	gold quality	39.01				39.01		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	adrenal gland	present	gold quality	33.42				33.42		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	bone marrow	present	gold quality	68.21				68.21		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	tonsil	present	gold quality	64.77				64.77		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	tonsil	absent	gold quality	22.71				22.71		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	tonsil	present	silver quality	32.82				32.82		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	muscle tissue	present	gold quality	45.97				45.97		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	primary visual cortex	present	gold quality	53.30				53.30		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	primary visual cortex	present	silver quality	49.74				49.74		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	gold quality	40.39				40.39		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	gold quality	37.43				37.43		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	gold quality	29.25				29.25		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	gold quality	34.12				34.12		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	gold quality	34.98				34.98		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	silver quality	38.87				38.87		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	gold quality	35.61				35.61		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	silver quality	31.81				31.81		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	silver quality	32.05				32.05		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	silver quality	31.92				31.92		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	esophagus mucosa	present	gold quality	38.89				38.89		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	superior frontal gyrus	present	gold quality	34.23				34.23		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	superior frontal gyrus	present	silver quality	39.48				39.48		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right frontal lobe	absent	gold quality	19.49				19.49		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right frontal lobe	absent	gold quality	16.29				16.29		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right frontal lobe	present	gold quality	31.43				31.43		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right frontal lobe	absent	gold quality	21.48				21.48		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right frontal lobe	absent	gold quality	20.10				20.10		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right frontal lobe	present	gold quality	26.24				26.24		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right frontal lobe	absent	silver quality	25.41				25.41		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right frontal lobe	absent	silver quality	23.53				23.53		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	right frontal lobe	absent	silver quality	27.03				27.03		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	ventricular zone	present	gold quality	69.42				69.42		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	ventricular zone	absent	gold quality	36.74				36.74		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	present	gold quality	48.76				48.76		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	present	gold quality	40.77				40.77		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	absent	silver quality	36.25				36.25		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	present	gold quality	38.59				38.59		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	present	gold quality	40.65				40.65		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	present	gold quality	37.49				37.49		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	present	gold quality	33.03				33.03		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	present	gold quality	32.11				32.11		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	present	gold quality	33.05				33.05		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	present	gold quality	42.33				42.33		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	small intestine Peyer's patch	absent	gold quality	30.69				30.69		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000184270	H2AC21	calcaneal tendon	present	gold quality	98.43				98.43		RNA-Seq	1	rna_seq_only	yes	yes
