gene_name,gene_class,tissue,candidate_level,species_n,combo_range,max_species,max_species_name,min_species,min_species_name,species_high,species_high_name,high_score,species_low,species_low_name,low_score,abs_diff
H2AC14,clustered,testis,high_confidence,7,94.05,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,felis_catus,Felis catus,12.78,canis_lupus_familiaris,Canis lupus familiaris,0.0,12.78
H2AC14,clustered,testis,high_confidence,7,94.05,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,felis_catus,Felis catus,12.78,pan_troglodytes,Pan troglodytes,0.0,12.78
H2AC21,clustered,testis,high_confidence,6,87.49,sus_scrofa,Sus scrofa,human,Homo sapiens,macaca_mulatta,Macaca mulatta,61.78666666666667,bos_taurus,Bos taurus,49.27,12.516666666666666
H2AC6,clustered,zone of skin,high_confidence,5,84.56857142857143,human,Homo sapiens,felis_catus,Felis catus,bos_taurus,Bos taurus,50.32,equus_caballus,Equus caballus,37.89,12.43
H2AC20,clustered,spleen,conservative,4,80.99000000000001,macaca_mulatta,Macaca mulatta,bos_taurus,Bos taurus,macaca_mulatta,Macaca mulatta,80.99000000000001,human,Homo sapiens,68.82090909090908,12.169090909090926
MACROH2A2,variant,liver,high_confidence,8,82.71000000000001,human,Homo sapiens,equus_caballus,Equus caballus,felis_catus,Felis catus,68.08,pan_troglodytes,Pan troglodytes,56.083333333333336,11.996666666666663
H2AC6,clustered,prefrontal cortex,conservative,7,81.88111111111112,human,Homo sapiens,equus_caballus,Equus caballus,macaca_mulatta,Macaca mulatta,71.87,canis_lupus_familiaris,Canis lupus familiaris,60.07,11.800000000000004
H2AC21,clustered,cerebellum,high_confidence,6,93.465,equus_caballus,Equus caballus,bos_taurus,Bos taurus,macaca_mulatta,Macaca mulatta,46.506,human,Homo sapiens,34.765,11.741
H2AC14,clustered,colon,high_confidence,6,96.48,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,human,Homo sapiens,55.437777777777775,bos_taurus,Bos taurus,44.03,11.407777777777774
H2AC7,clustered,brain,high_confidence,4,96.09,felis_catus,Felis catus,canis_lupus_familiaris,Canis lupus familiaris,bos_taurus,Bos taurus,41.4,human,Homo sapiens,30.096666666666664,11.303333333333335
H2AC12,clustered,bone marrow,conservative,4,77.07,human,Homo sapiens,canis_lupus_familiaris,Canis lupus familiaris,equus_caballus,Equus caballus,61.6,bos_taurus,Bos taurus,50.455,11.145000000000003
H2AC13,clustered,liver,conservative,7,76.03999999999999,felis_catus,Felis catus,equus_caballus,Equus caballus,bos_taurus,Bos taurus,50.80285714285714,macaca_mulatta,Macaca mulatta,39.685,11.11785714285714
H2AC8,clustered,bone marrow,high_confidence,4,99.38,pan_troglodytes,Pan troglodytes,bos_taurus,Bos taurus,equus_caballus,Equus caballus,85.07,human,Homo sapiens,74.065,11.004999999999995
H2AC13,clustered,liver,conservative,7,76.03999999999999,felis_catus,Felis catus,equus_caballus,Equus caballus,bos_taurus,Bos taurus,50.80285714285714,human,Homo sapiens,39.82,10.982857142857142
H2AC20,clustered,cerebellum,conservative,4,82.508,equus_caballus,Equus caballus,bos_taurus,Bos taurus,macaca_mulatta,Macaca mulatta,66.94800000000001,human,Homo sapiens,56.04,10.908000000000008
MACROH2A2,variant,lung,conservative,6,81.59,canis_lupus_familiaris,Canis lupus familiaris,pan_troglodytes,Pan troglodytes,sus_scrofa,Sus scrofa,51.87,macaca_mulatta,Macaca mulatta,41.2,10.669999999999995
H2AC13,clustered,cerebellum,conservative,6,79.89750000000001,equus_caballus,Equus caballus,canis_lupus_familiaris,Canis lupus familiaris,equus_caballus,Equus caballus,79.89750000000001,bos_taurus,Bos taurus,69.31666666666666,10.580833333333345
MACROH2A2,variant,liver,high_confidence,8,82.71000000000001,human,Homo sapiens,equus_caballus,Equus caballus,pan_troglodytes,Pan troglodytes,56.083333333333336,canis_lupus_familiaris,Canis lupus familiaris,45.95,10.133333333333333
H2AC6,clustered,prefrontal cortex,conservative,7,81.88111111111112,human,Homo sapiens,equus_caballus,Equus caballus,human,Homo sapiens,81.88111111111112,macaca_mulatta,Macaca mulatta,71.87,10.01111111111112
H2AC14,clustered,adipose tissue,high_confidence,5,88.63,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,bos_taurus,Bos taurus,42.948,human,Homo sapiens,33.169999999999995,9.778000000000006
H2AC25,clustered,bone marrow,conservative,4,78.26,human,Homo sapiens,canis_lupus_familiaris,Canis lupus familiaris,pan_troglodytes,Pan troglodytes,69.23,bos_taurus,Bos taurus,59.58,9.650000000000006
H2AC20,clustered,liver,high_confidence,5,91.80571428571427,macaca_mulatta,Macaca mulatta,bos_taurus,Bos taurus,macaca_mulatta,Macaca mulatta,91.80571428571427,felis_catus,Felis catus,82.265,9.540714285714273
H2AC25,clustered,bone marrow,conservative,4,78.26,human,Homo sapiens,canis_lupus_familiaris,Canis lupus familiaris,human,Homo sapiens,78.26,pan_troglodytes,Pan troglodytes,69.23,9.030000000000001
MACROH2A2,variant,liver,high_confidence,8,82.71000000000001,human,Homo sapiens,equus_caballus,Equus caballus,pan_troglodytes,Pan troglodytes,56.083333333333336,bos_taurus,Bos taurus,47.188,8.895333333333333
H2AC17,clustered,testis,high_confidence,6,85.96,sus_scrofa,Sus scrofa,equus_caballus,Equus caballus,human,Homo sapiens,44.59285714285714,canis_lupus_familiaris,Canis lupus familiaris,35.803333333333335,8.789523809523807
MACROH2A2,variant,lung,conservative,6,81.59,canis_lupus_familiaris,Canis lupus familiaris,pan_troglodytes,Pan troglodytes,bos_taurus,Bos taurus,49.98857142857143,macaca_mulatta,Macaca mulatta,41.2,8.78857142857143
H2AC25,clustered,zone of skin,conservative,4,81.97,human,Homo sapiens,felis_catus,Felis catus,bos_taurus,Bos taurus,43.57333333333333,canis_lupus_familiaris,Canis lupus familiaris,34.822,8.751333333333328
H2AC17,clustered,testis,high_confidence,6,85.96,sus_scrofa,Sus scrofa,equus_caballus,Equus caballus,canis_lupus_familiaris,Canis lupus familiaris,35.803333333333335,felis_catus,Felis catus,27.166666666666668,8.636666666666667
H2AC6,clustered,prefrontal cortex,conservative,7,81.88111111111112,human,Homo sapiens,equus_caballus,Equus caballus,human,Homo sapiens,81.88111111111112,pan_troglodytes,Pan troglodytes,74.22181818181818,7.6592929292929455
H2AC25,clustered,colon,high_confidence,5,92.15,sus_scrofa,Sus scrofa,pan_troglodytes,Pan troglodytes,bos_taurus,Bos taurus,47.24,canis_lupus_familiaris,Canis lupus familiaris,40.16,7.080000000000005
MACROH2A2,variant,liver,high_confidence,8,82.71000000000001,human,Homo sapiens,equus_caballus,Equus caballus,sus_scrofa,Sus scrofa,52.74,canis_lupus_familiaris,Canis lupus familiaris,45.95,6.789999999999999
H2AC21,clustered,cerebellum,high_confidence,6,93.465,equus_caballus,Equus caballus,bos_taurus,Bos taurus,macaca_mulatta,Macaca mulatta,46.506,pan_troglodytes,Pan troglodytes,40.22,6.286000000000001
H2AC13,clustered,thymus,conservative,4,78.1225,mus_musculus,Mus musculus,human,Homo sapiens,mus_musculus,Mus musculus,78.1225,bos_taurus,Bos taurus,72.0,6.122500000000002
H2AC19,clustered,adult mammalian kidney,high_confidence,4,92.61,pan_troglodytes,Pan troglodytes,equus_caballus,Equus caballus,pan_troglodytes,Pan troglodytes,92.61,human,Homo sapiens,87.00181818181818,5.608181818181819
MACROH2A2,variant,liver,high_confidence,8,82.71000000000001,human,Homo sapiens,equus_caballus,Equus caballus,sus_scrofa,Sus scrofa,52.74,bos_taurus,Bos taurus,47.188,5.552
H2AC14,clustered,spleen,conservative,7,77.968,sus_scrofa,Sus scrofa,felis_catus,Felis catus,bos_taurus,Bos taurus,46.832,canis_lupus_familiaris,Canis lupus familiaris,41.335,5.497
H2AC21,clustered,cerebellum,high_confidence,6,93.465,equus_caballus,Equus caballus,bos_taurus,Bos taurus,pan_troglodytes,Pan troglodytes,40.22,human,Homo sapiens,34.765,5.454999999999998
H2AC14,clustered,skeletal muscle tissue,conservative,6,78.27000000000001,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,pan_troglodytes,Pan troglodytes,45.68,bos_taurus,Bos taurus,40.59666666666667,5.083333333333329
H2AC6,clustered,zone of skin,high_confidence,5,84.56857142857143,human,Homo sapiens,felis_catus,Felis catus,human,Homo sapiens,84.56857142857143,canis_lupus_familiaris,Canis lupus familiaris,79.69142857142857,4.877142857142857
H2AC8,clustered,cerebellum,high_confidence,5,94.955,equus_caballus,Equus caballus,bos_taurus,Bos taurus,human,Homo sapiens,57.72166666666666,pan_troglodytes,Pan troglodytes,52.985,4.7366666666666575
H2AC8,clustered,cerebellum,high_confidence,5,94.955,equus_caballus,Equus caballus,bos_taurus,Bos taurus,human,Homo sapiens,57.72166666666666,macaca_mulatta,Macaca mulatta,53.325,4.396666666666654
MACROH2A2,variant,colon,conservative,6,82.135,human,Homo sapiens,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,56.510000000000005,pan_troglodytes,Pan troglodytes,52.83,3.680000000000007
MACROH2A2,variant,liver,high_confidence,8,82.71000000000001,human,Homo sapiens,equus_caballus,Equus caballus,pan_troglodytes,Pan troglodytes,56.083333333333336,sus_scrofa,Sus scrofa,52.74,3.3433333333333337
H2AC11,clustered,bone marrow,high_confidence,4,94.42,equus_caballus,Equus caballus,bos_taurus,Bos taurus,canis_lupus_familiaris,Canis lupus familiaris,66.63,human,Homo sapiens,63.36,3.269999999999996
H2AC13,clustered,liver,conservative,7,76.03999999999999,felis_catus,Felis catus,equus_caballus,Equus caballus,human,Homo sapiens,39.82,canis_lupus_familiaris,Canis lupus familiaris,36.596,3.2240000000000038
H2AC14,clustered,spleen,conservative,7,77.968,sus_scrofa,Sus scrofa,felis_catus,Felis catus,human,Homo sapiens,44.434000000000005,canis_lupus_familiaris,Canis lupus familiaris,41.335,3.0990000000000038
H2AC13,clustered,liver,conservative,7,76.03999999999999,felis_catus,Felis catus,equus_caballus,Equus caballus,macaca_mulatta,Macaca mulatta,39.685,canis_lupus_familiaris,Canis lupus familiaris,36.596,3.0890000000000057
MACROH2A2,variant,colon,conservative,6,82.135,human,Homo sapiens,sus_scrofa,Sus scrofa,bos_taurus,Bos taurus,55.64,pan_troglodytes,Pan troglodytes,52.83,2.8100000000000023
H2AC14,clustered,spleen,conservative,7,77.968,sus_scrofa,Sus scrofa,felis_catus,Felis catus,bos_taurus,Bos taurus,46.832,human,Homo sapiens,44.434000000000005,2.397999999999996
H2AC6,clustered,prefrontal cortex,conservative,7,81.88111111111112,human,Homo sapiens,equus_caballus,Equus caballus,pan_troglodytes,Pan troglodytes,74.22181818181818,macaca_mulatta,Macaca mulatta,71.87,2.3518181818181745
H2AC14,clustered,cerebral cortex,conservative,6,82.47,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,pan_troglodytes,Pan troglodytes,25.39,human,Homo sapiens,23.27,2.120000000000001
MACROH2A2,variant,lung,conservative,6,81.59,canis_lupus_familiaris,Canis lupus familiaris,pan_troglodytes,Pan troglodytes,canis_lupus_familiaris,Canis lupus familiaris,81.59,human,Homo sapiens,79.4875,2.1025000000000063
H2AC13,clustered,liver,conservative,7,76.03999999999999,felis_catus,Felis catus,equus_caballus,Equus caballus,mus_musculus,Mus musculus,52.82272727272727,bos_taurus,Bos taurus,50.80285714285714,2.019870129870128
H2AC14,clustered,testis,high_confidence,7,94.05,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,macaca_mulatta,Macaca mulatta,60.586666666666666,bos_taurus,Bos taurus,58.612,1.9746666666666641
MACROH2A2,variant,colon,conservative,6,82.135,human,Homo sapiens,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,56.510000000000005,macaca_mulatta,Macaca mulatta,54.61,1.9000000000000057
MACROH2A2,variant,lung,conservative,6,81.59,canis_lupus_familiaris,Canis lupus familiaris,pan_troglodytes,Pan troglodytes,sus_scrofa,Sus scrofa,51.87,bos_taurus,Bos taurus,49.98857142857143,1.8814285714285646
MACROH2A2,variant,colon,conservative,6,82.135,human,Homo sapiens,sus_scrofa,Sus scrofa,macaca_mulatta,Macaca mulatta,54.61,pan_troglodytes,Pan troglodytes,52.83,1.7800000000000011
H2AC21,clustered,lymph node,conservative,4,80.35,pan_troglodytes,Pan troglodytes,sus_scrofa,Sus scrofa,bos_taurus,Bos taurus,54.965,human,Homo sapiens,53.25,1.7150000000000034
H2AC14,clustered,colon,high_confidence,6,96.48,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,bos_taurus,Bos taurus,44.03,macaca_mulatta,Macaca mulatta,42.62,1.4100000000000037
H2AC13,clustered,kidney,high_confidence,4,84.275,mus_musculus,Mus musculus,macaca_mulatta,Macaca mulatta,mus_musculus,Mus musculus,84.275,human,Homo sapiens,82.935,1.3400000000000034
MACROH2A2,variant,liver,high_confidence,8,82.71000000000001,human,Homo sapiens,equus_caballus,Equus caballus,bos_taurus,Bos taurus,47.188,canis_lupus_familiaris,Canis lupus familiaris,45.95,1.2379999999999995
H2AC25,clustered,metanephros cortex,conservative,4,75.5,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,human,Homo sapiens,61.645,bos_taurus,Bos taurus,60.41,1.2350000000000065
H2AC21,clustered,lung,conservative,5,79.635,sus_scrofa,Sus scrofa,macaca_mulatta,Macaca mulatta,pan_troglodytes,Pan troglodytes,64.92,human,Homo sapiens,63.71428571428572,1.2057142857142793
MACROH2A2,variant,colon,conservative,6,82.135,human,Homo sapiens,sus_scrofa,Sus scrofa,bos_taurus,Bos taurus,55.64,macaca_mulatta,Macaca mulatta,54.61,1.0300000000000011
H2AB3,variant,testis,conservative,5,76.43928571428572,mus_musculus,Mus musculus,canis_lupus_familiaris,Canis lupus familiaris,mus_musculus,Mus musculus,76.43928571428572,equus_caballus,Equus caballus,75.44,0.999285714285719
MACROH2A2,variant,colon,conservative,6,82.135,human,Homo sapiens,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,56.510000000000005,bos_taurus,Bos taurus,55.64,0.8700000000000045
H2AC21,clustered,cerebellum,high_confidence,6,93.465,equus_caballus,Equus caballus,bos_taurus,Bos taurus,equus_caballus,Equus caballus,93.465,sus_scrofa,Sus scrofa,92.675,0.7900000000000063
MACROH2A2,variant,lymph node,conservative,5,80.63166666666666,human,Homo sapiens,pan_troglodytes,Pan troglodytes,canis_lupus_familiaris,Canis lupus familiaris,52.7,bos_taurus,Bos taurus,51.94,0.7600000000000051
MACROH2A2,variant,metanephros cortex,high_confidence,4,83.965,human,Homo sapiens,sus_scrofa,Sus scrofa,bos_taurus,Bos taurus,55.41,canis_lupus_familiaris,Canis lupus familiaris,54.68,0.7299999999999969
H2AC8,clustered,cerebellum,high_confidence,5,94.955,equus_caballus,Equus caballus,bos_taurus,Bos taurus,macaca_mulatta,Macaca mulatta,53.325,pan_troglodytes,Pan troglodytes,52.985,0.3400000000000034
H2AC13,clustered,liver,conservative,7,76.03999999999999,felis_catus,Felis catus,equus_caballus,Equus caballus,human,Homo sapiens,39.82,macaca_mulatta,Macaca mulatta,39.685,0.134999999999998
H2AC14,clustered,colon,high_confidence,6,96.48,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,canis_lupus_familiaris,Canis lupus familiaris,0.0,pan_troglodytes,Pan troglodytes,0.0,0.0
H2AC14,clustered,testis,high_confidence,7,94.05,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,canis_lupus_familiaris,Canis lupus familiaris,0.0,pan_troglodytes,Pan troglodytes,0.0,0.0
H2AC14,clustered,adipose tissue,high_confidence,5,88.63,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,canis_lupus_familiaris,Canis lupus familiaris,0.0,macaca_mulatta,Macaca mulatta,0.0,0.0
H2AC21,clustered,testis,high_confidence,6,87.49,sus_scrofa,Sus scrofa,human,Homo sapiens,human,Homo sapiens,0.0,pan_troglodytes,Pan troglodytes,0.0,0.0
H2AC17,clustered,testis,high_confidence,6,85.96,sus_scrofa,Sus scrofa,equus_caballus,Equus caballus,equus_caballus,Equus caballus,0.0,macaca_mulatta,Macaca mulatta,0.0,0.0
H2AC17,clustered,kidney,high_confidence,4,82.89,human,Homo sapiens,macaca_mulatta,Macaca mulatta,macaca_mulatta,Macaca mulatta,0.0,sus_scrofa,Sus scrofa,0.0,0.0
MACROH2A2,variant,liver,high_confidence,8,82.71000000000001,human,Homo sapiens,equus_caballus,Equus caballus,equus_caballus,Equus caballus,0.0,macaca_mulatta,Macaca mulatta,0.0,0.0
H2AC14,clustered,cerebral cortex,conservative,6,82.47,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,canis_lupus_familiaris,Canis lupus familiaris,0.0,macaca_mulatta,Macaca mulatta,0.0,0.0
H2AC14,clustered,kidney,conservative,4,81.15,human,Homo sapiens,macaca_mulatta,Macaca mulatta,macaca_mulatta,Macaca mulatta,0.0,sus_scrofa,Sus scrofa,0.0,0.0
MACROH2A2,variant,lymph node,conservative,5,80.63166666666666,human,Homo sapiens,pan_troglodytes,Pan troglodytes,pan_troglodytes,Pan troglodytes,0.0,sus_scrofa,Sus scrofa,0.0,0.0
H2AC7,clustered,cerebellum,conservative,4,80.2925,equus_caballus,Equus caballus,bos_taurus,Bos taurus,bos_taurus,Bos taurus,0.0,canis_lupus_familiaris,Canis lupus familiaris,0.0,0.0
H2AC7,clustered,cerebellum,conservative,4,80.2925,equus_caballus,Equus caballus,bos_taurus,Bos taurus,bos_taurus,Bos taurus,0.0,human,Homo sapiens,0.0,0.0
H2AC7,clustered,cerebellum,conservative,4,80.2925,equus_caballus,Equus caballus,bos_taurus,Bos taurus,canis_lupus_familiaris,Canis lupus familiaris,0.0,human,Homo sapiens,0.0,0.0
H2AC11,clustered,cerebellum,conservative,6,79.93,equus_caballus,Equus caballus,bos_taurus,Bos taurus,bos_taurus,Bos taurus,0.0,human,Homo sapiens,0.0,0.0
H2AC11,clustered,cerebellum,conservative,6,79.93,equus_caballus,Equus caballus,bos_taurus,Bos taurus,bos_taurus,Bos taurus,0.0,macaca_mulatta,Macaca mulatta,0.0,0.0
H2AC11,clustered,cerebellum,conservative,6,79.93,equus_caballus,Equus caballus,bos_taurus,Bos taurus,bos_taurus,Bos taurus,0.0,sus_scrofa,Sus scrofa,0.0,0.0
H2AC11,clustered,cerebellum,conservative,6,79.93,equus_caballus,Equus caballus,bos_taurus,Bos taurus,human,Homo sapiens,0.0,macaca_mulatta,Macaca mulatta,0.0,0.0
H2AC11,clustered,cerebellum,conservative,6,79.93,equus_caballus,Equus caballus,bos_taurus,Bos taurus,human,Homo sapiens,0.0,sus_scrofa,Sus scrofa,0.0,0.0
H2AC11,clustered,cerebellum,conservative,6,79.93,equus_caballus,Equus caballus,bos_taurus,Bos taurus,macaca_mulatta,Macaca mulatta,0.0,sus_scrofa,Sus scrofa,0.0,0.0
H2AC13,clustered,cerebellum,conservative,6,79.89750000000001,equus_caballus,Equus caballus,canis_lupus_familiaris,Canis lupus familiaris,canis_lupus_familiaris,Canis lupus familiaris,0.0,macaca_mulatta,Macaca mulatta,0.0,0.0
H2AC12,clustered,kidney,conservative,5,79.3925,human,Homo sapiens,macaca_mulatta,Macaca mulatta,macaca_mulatta,Macaca mulatta,0.0,sus_scrofa,Sus scrofa,0.0,0.0
H2AC14,clustered,skeletal muscle tissue,conservative,6,78.27000000000001,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,canis_lupus_familiaris,Canis lupus familiaris,0.0,human,Homo sapiens,0.0,0.0
H2AC14,clustered,skeletal muscle tissue,conservative,6,78.27000000000001,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,canis_lupus_familiaris,Canis lupus familiaris,0.0,macaca_mulatta,Macaca mulatta,0.0,0.0
H2AC14,clustered,skeletal muscle tissue,conservative,6,78.27000000000001,sus_scrofa,Sus scrofa,canis_lupus_familiaris,Canis lupus familiaris,human,Homo sapiens,0.0,macaca_mulatta,Macaca mulatta,0.0,0.0
H2AC14,clustered,spleen,conservative,7,77.968,sus_scrofa,Sus scrofa,felis_catus,Felis catus,felis_catus,Felis catus,0.0,macaca_mulatta,Macaca mulatta,0.0,0.0
