display_order	presentation_number	ensembl_gene_id	gene_name	label	class	tissue	cell_mean_score	cell_std_score	cell_n	cell_status
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	right coronary artery	96.845	0.1202081528017142	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	right frontal lobe	95.78444444444445	0.2290802867506884	9	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	right hemisphere of cerebellum	96.42777777777776	0.2499388814179259	9	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	right lobe of liver	94.77888888888889	0.7052383363878548	9	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	right lobe of thyroid gland	95.86625	0.3751166485241597	8	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	right lung	96.99	0.0848528137423788	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	right ovary	95.15	0.4764451699828635	5	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	right testis	97.08	0.539583172458149	5	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	right uterine tube	95.03	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	saliva-secreting gland	95.46	0.1812456896039201	5	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	saphenous vein	95.66666666666669	1.1154072499913832	3	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	secondary oocyte	0.0	0.0	0	observed_zero
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	seminal vesicle	97.23	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	sigmoid colon	97.5275	0.0842120339777367	4	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	skeletal muscle organ	96.5	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	skeletal muscle tissue	94.86117647058823	1.6892227589669049	17	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	skeletal muscle tissue of biceps brachii	96.49	0.1979898987322341	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	skeletal muscle tissue of rectus abdominis	95.355	0.3040559159102102	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	skin of abdomen	94.569	0.3391967636113945	10	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	skin of hip	97.32	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	skin of leg	94.13333333333333	0.815378699894976	12	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	small intestine	96.605	0.1060660171779861	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	small intestine Peyer's patch	96.64454545454544	0.2815089212214627	11	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	smooth muscle tissue	97.59	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	sperm	77.55	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	spinal cord	97.038	0.3623932793097681	10	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	spleen	96.385	0.3858756276314958	12	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	squamous epithelium	78.98666666666666	0.9570963030611612	3	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	stomach	96.60166666666667	1.1451306660919698	12	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	stromal cell of endometrium	96.92	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	subcutaneous adipose tissue	95.45473684210526	0.6633615439650511	19	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	substantia nigra	95.93173913043478	1.2940972710872898	23	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	substantia nigra pars compacta	96.775	0.3747665940288709	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	substantia nigra pars reticulata	96.835	0.5161879502661825	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	subthalamic nucleus	96.5725	0.5304916856760622	8	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	superficial temporal artery	96.09	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	superior frontal gyrus	96.5672	1.221868514475542	25	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	superior surface of tongue	92.96666666666664	1.354301788130449	3	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	superior vestibular nucleus	96.046	0.7297122720634526	5	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	sural nerve	91.13666666666666	2.967024323010065	3	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	synovial joint	96.16	1.131370849898472	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	telencephalon	96.61	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	temporal lobe	96.2325	1.3599658609160516	8	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	tendon	90.624	3.194053850516614	5	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	tendon of biceps brachii	85.52	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	testis	95.85769230769232	1.368735145101455	13	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	thoracic aorta	96.68833333333332	0.1747474367956977	6	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	thoracic mammary gland	95.19733333333332	1.490500714844638	15	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	thymus	93.8925	3.971677857027177	4	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	thyroid gland	95.95529411764706	0.6190124963102421	17	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	tibia	95.37	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	tibial artery	96.73454545454544	0.2698652862582974	11	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	tibial nerve	95.63545454545456	0.9318515293367664	11	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	tibialis anterior	93.895	0.9687362902255732	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	tongue	90.78	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	tongue squamous epithelium	79.94	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	tonsil	94.00166666666668	2.3450067519447897	6	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	trabecular bone tissue	97.1275	0.4598822313013049	4	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	trachea	91.61666666666667	0.5852634734316986	3	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	transverse colon	97.104	0.1999555506161879	10	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	triceps brachii	92.565	5.3810826048296265	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	trigeminal ganglion	94.975	1.266124006564916	6	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	type B pancreatic cell	83.29	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	upper arm skin	87.275	0.7586611013269804	4	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	upper leg skin	96.12	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	upper lobe of left lung	96.08	0.4210870286701895	8	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	upper lobe of lung	93.7375	1.6357337802955556	4	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	urethra	95.39	0.4011234224026354	3	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	urinary bladder	96.07625	0.648667590416804	8	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	uterine cervix	90.574	1.7438835970327855	5	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	uterus	95.1	0.0282842712474663	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	vagina	90.99833333333332	3.670862750544254	12	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	vastus lateralis	95.48454545454544	0.8676993514473563	22	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	vena cava	94.43	0.0	1	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	ventral tegmental area	96.99666666666668	0.806366335276135	6	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	ventricular zone	99.42	0.0848528137423889	2	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	vermiform appendix	93.86	2.478668997667904	4	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	visceral pleura	96.1275	0.8567525897247147	4	present_gold
27	27	ENSG00000105968	H2AZ2	H2AZ2:HGNC:20664	variant	zone of skin	93.266	1.8337969976448945	15	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	Ammon's horn	96.40375	0.6401753326407852	24	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	Brodmann (1909) area 10	93.45	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	Brodmann (1909) area 23	96.29166666666669	0.634615369075368	6	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	Brodmann (1909) area 46	95.86	1.1202231920470147	5	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	Brodmann (1909) area 9	96.512	0.1914738160225103	10	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	C1 segment of cervical spinal cord	95.86777777777776	0.5283885354967905	9	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	CA1 field of hippocampus	93.04	0.7277362159464108	4	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	adenohypophysis	97.30166666666666	0.747460143864985	6	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	adipose tissue	96.91529411764704	0.1651558978306123	17	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	adipose tissue of abdominal region	97.04166666666669	0.2315527297758904	6	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	adrenal cortex	96.84666666666668	0.5787342510456147	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	adrenal gland	96.9025	0.3839596332949602	4	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	adrenal tissue	95.99333333333334	0.1887679351302388	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	adult mammalian kidney	94.45538461538462	2.0831331185845	13	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	adult organism	97.74	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	amniotic fluid	98.55	0.7212489168102757	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	amygdala	95.9276923076923	0.4631442152316746	13	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	anterior cingulate cortex	96.00272727272728	0.5046006521813249	11	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	aorta	95.935	0.0636396103067916	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	apex of heart	96.15	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	artery	96.13	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	ascending aorta	95.624	0.2754471112774857	10	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	biceps brachii	94.5	1.925733626439542	5	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	blood	98.69128205128206	0.3293868265603089	39	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	blood vessel layer	95.47	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	body of pancreas	94.547	0.4378241656190299	10	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	body of stomach	96.6309090909091	0.2755886262331772	11	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	body of tongue	98.40333333333332	0.2230097157823629	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	body of uterus	96.474	0.3251614983358247	5	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	bone element	98.975	0.2050609665441032	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	bone marrow	99.0442857142857	0.1846291203681386	14	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	bone marrow cell	99.035	0.281336097932706	6	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	brain	96.52458333333334	0.6672068916249932	24	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	bronchial epithelial cell	98.6495238095238	0.1377126061940664	21	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	bronchus	98.51	0.1555634918610396	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	buccal mucosa cell	99.01	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	caecum	98.50666666666666	0.8164149271867434	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	calcaneal tendon	92.676	1.2580858476272576	5	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	caput epididymis	96.96666666666664	0.50520622851795	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cardia of stomach	97.62333333333332	0.5676559991168337	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cardiac atrium	96.82666666666668	0.8720282870029723	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cardiac muscle of right atrium	85.32625	0.5452898966866794	8	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cardiac ventricle	95.54333333333334	1.1211749789097731	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cartilage tissue	95.82	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cauda epididymis	96.58333333333331	0.3400490160746472	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	caudate nucleus	96.0057894736842	0.8430586890699694	19	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	central nervous system	96.33	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cerebellar cortex	97.24666666666668	0.0230940107675886	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cerebellar hemisphere	97.43363636363635	0.309201317179364	11	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cerebellar vermis	86.00666666666666	2.783600785553368	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cerebellum	97.26352941176472	0.5619935628687226	17	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cerebral cortex	96.469	1.1789020315530894	10	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cervix epithelium	98.09833333333334	0.2803866378176144	6	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cervix squamous epithelium	97.39	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	choroid plexus epithelium	97.63	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cingulate cortex	92.87	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	colon	97.43055555555556	0.5439341679697717	18	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	colonic epithelium	97.78	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	colonic mucosa	98.85	0.2105231578710526	6	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	connective tissue	96.64	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	coronary artery	96.4	0.1414213562373115	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	corpus callosum	95.27333333333333	1.00154728779872	12	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	corpus epididymis	96.92666666666666	0.2753785273643058	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cortex of kidney	95.056	0.4778388849811189	5	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cortical plate	97.725	0.2192031021678313	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	cranial nerve II	93.9	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	decidua	96.125	0.8273149339882517	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	deltoid	90.92	4.159579305650995	7	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	descending thoracic aorta	95.7	0.7754353615872833	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	diaphragm	92.57	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	dorsal motor nucleus of vagus nerve	92.31	4.030508652763323	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	dorsal plus ventral thalamus	95.68857142857144	1.7393334793480386	7	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	dorsal root ganglion	95.25875	0.5609796915091647	8	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	dorsolateral prefrontal cortex	96.32958333333332	0.3456497242644036	24	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	duodenum	98.125	0.4878865988458068	4	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	ectocervix	97.158	1.4633078965139268	5	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	embryo	98.555	0.4785394445602145	8	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	endocervix	96.31333333333332	1.0271481554933206	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	endometrium	97.76625	1.2413104634484733	16	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	endometrium epithelium	98.44	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	endothelial cell	94.53	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	entorhinal cortex	96.8547619047619	0.4998561697890612	21	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	epithelial cell of pancreas	86.79	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	epithelium of bronchus	98.59928571428571	0.0778029350557965	14	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	epithelium of esophagus	98.97	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	epithelium of mammary gland	97.10571428571428	0.4934861410704149	7	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	epithelium of nasopharynx	99.39	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	esophagogastric junction muscularis propria	96.67454545454548	0.3084270946711253	11	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	esophagus	97.72428571428571	0.1173111450881994	7	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	esophagus mucosa	98.56181818181818	0.1420435272596511	11	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	esophagus squamous epithelium	99.06	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	eye	98.04	0.7071067811865476	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	fallopian tube	97.995	0.0636396103067916	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	female reproductive system	96.94	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	forebrain	98.13	0.3394112549695456	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	frontal cortex	95.45846153846152	1.117571267732641	26	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	frontal pole	94.665	0.2333452377915594	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	fundus of stomach	96.54714285714284	0.8574908023940989	7	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	gall bladder	97.89	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	ganglionic eminence	99.015	0.0494974746830535	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	gastrocnemius	96.60615384615386	0.1815460667681207	13	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	germinal epithelium of ovary	97.85	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	gingiva	98.955	0.0494974746830535	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	gingival epithelium	98.81	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	globus pallidus	93.72	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	gluteal muscle	92.39	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	granulocyte	98.31	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	hair follicle	97.23333333333332	0.3592121007612857	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	heart	96.154	1.471659898598467	15	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	heart left ventricle	96.29529411764706	1.0406315248868043	17	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	heart right ventricle	96.05333333333331	0.5428689221779665	6	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	hindlimb stylopod muscle	95.565	0.1202081528017142	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	hypothalamus	96.5029411764706	0.4295748582302385	17	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	ileal mucosa	88.47	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	inferior olivary complex	93.7	0.9727795228107988	3	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	inferior vagus X ganglion	96.37666666666668	0.575105787370174	6	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	intestine	97.7675	0.5554202613036923	4	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	islet of Langerhans	95.41277777777778	4.163805959138765	18	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	jejunal mucosa	98.51	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	jejunum	97.195	0.3181980515339484	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	kidney	94.64666666666666	0.4657323981286533	6	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	kidney epithelium	92.2	0.0	1	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	large intestine	97.39	0.0141421356237381	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	lateral globus pallidus	98.095	0.2616295090390257	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	lateral nuclear group of thalamus	98.105	0.007071067811869	2	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	layer of synovial tissue	93.16555555555556	4.21332739978485	9	present_gold
28	28	ENSG00000113648	MACROH2A1	MACROH2A1:HGNC:4740	variant	left adrenal gland	96.4925	0.234078741330472	8	present_gold
